avec_hebergement;nom_etablissement;propriete_ville;categorie;type;adresse_1;adresse_2;code_postal;commune;canton;effectif_personnel;nb_visiteurs_max;geometrie
N;CENTRE DE CONSULTATIONS;N;5.0;W;rue Chevalier;;33000;BORDEAUX;06 St Seurin Fondaudège;0;19;44.843211,-0.594839
0;CABINET DENTAIRE;0;5.0;U;54 RUE PAULIN;;33000;BORDEAUX;06 St Seurin Fondaudège;2;9;44.847919,-0.587503
0;CHAPELLE DE LA MADELEINE;0;3.0;V;24 26 COURS  PASTEUR;7 RUE CANILHAC;33000;BORDEAUX;11 Capucins Victoire St Michel Ste Croix;10;410;44.8345,-0.574659
0;CENTRE DE CONSULTATIONS MEDICALES;0;5.0;W;45 rue de la PELOUSE DE DOUET;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;0;44.830253,-0.605881
0;CABINET DENTAIRE;0;5.0;W;5 RUE ROLLAND;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;8;44.842804,-0.579932
0;CHAPELLE LESTONNAC;0;5.0;V;45 rue du Palais Gallien;;33000;BORDEAUX;;0;0;44.84317,-0.581567
0;CENTRE DE CONTROLE AUTOMOBILE;0;5.0;W;AVENUE DES QUARANTES JOURNAUX;;33000;BORDEAUX;01 le Lac;3;5;
0;CABINET DENTAIRE;0;5.0;W;124 rue de la Croix de Seguey;;33000;BORDEAUX;;4;3;44.853456,-0.593057
0;CHAPITEAU FOIRE AUX VINS DU 11/09 AU 30/09/2018;0;;CTS;176 rue Jules Ferry;;33000;BORDEAUX;;0;0;44.823141,-0.600396
0;CENTRE DE CULTURE PHYSIQUE D'AQUITAINE;0;5.0;X;14 QUAI LOUIS XVIII;;33000;BORDEAUX;;5;100;44.847738,-0.57112
0;CABINET DENTAIRE;0;5.0;W;11 cours Georges Clémenceau;;33000;BORDEAUX;;2;2;44.842286,-0.579899
0;CHAPITEAU FOIRE AUX VINS DU 27 AOÛT AU 1ER OCTOBRE 2015;0;4.0;CTS;172,176 rue Jules Ferry;;33200;BORDEAUX;;0;272;44.843007,-0.605567
0;CENTRE DE CURE EN ALCOOLOGIE;0;5.0;;43 BIS RUE DE STRASBOURG;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;19;0;44.829323,-0.583449
0;CABINET DENTAIRE;0;5.0;W;100 boulevard Albert Premier;;33000;BORDEAUX;;0;0;44.856458,-0.591338
0;CHAPITEAU MAGASIN CONFORAMA - BORDEAUX LAC;0;;;rue du Professeur Darget;;33000;BORDEAUX;;0;0;44.846319,-0.579357
0;CENTRE DE DEVELOPPEMENT INFORMATIQUE, SCIENTIFIQUE ET DE PROTOTYPAGE;0;5.0;R;8, rue Paul Bert;;33000;BORDEAUX;;3;150;44.836373,-0.574294
0;CABINET DENTAIRE;0;5.0;W;6 rue Buhan;;33000;BORDEAUX;;0;0;44.836778,-0.570599
0;CHAPITEAU POUR VENTE DE SAPINS PARKING IKEA;0;1.0;M;avenue des Quarante Journaux;;33300;BORDEAUX;;80;5866;44.88067,-0.570246
0;CENTRE DE FORMATION;0;5.0;R;123 cours Balguerie Stuttenberg;;33000;BORDEAUX;;4;34;
0;CABINET DENTAIRE;0;5.0;W;98bis, cours de Verdun;;33000;BORDEAUX;;0;0;44.850613,-0.574321
0;CHAUSSURES HEYRAUD;0;5.0;M;Hangar 18 - Lot 3;Quai de Bacalan;33300;BORDEAUX;03 Chartrons Grand parc;2;88;44.887418,-0.558335
0;CENTRE DE FORMATION - ARPEJE;0;5.0;R;255, cours du Maréchal Galliéni;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;18;31;44.825298,-0.589537
0;CABINET DENTAIRE;0;5.0;W;1 rue de Soissons, rue Chevalier;;33000;BORDEAUX;06 St Seurin Fondaudège;3;5;44.842744,-0.594833
0;CHEZ AURELIE TROPICAL OPTIC SHOP;0;5.0;M;17 rue Blanqui;;33300;BORDEAUX;;1;25;44.866979,-0.552064
0;CENTRE DE FORMATION DE LA CAISSE D'EPARGNE;0;3.0;R;30 31 rue C Domercq et 65 67 rue E Leroy;;33000;BORDEAUX;;42;323;44.82819,-0.611511
0;CABINET DENTAIRE;0;5.0;U;21, rue du Tondu;;33000;BORDEAUX;;5;6;44.832539,-0.581349
0;CHOCOLATS BOUCHON;0;5.0;M;18 BIS RUE JENNY LEPREUX;;33000;BORDEAUX;;2;8;44.832525,-0.611775
0;CENTRE DE FORMATION DE LA POSTE:CIDREF;0;5.0;R;10 RUE MONSARRAT;;33800;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;5;32;44.821132,-0.573088
0;CABINET DENTAIRE;0;5.0;U;98 COURS DU MARECHAL JUIN;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;19;0;44.834638,-0.587207
0;CHORALES DES ECOLES DU REP BORDEAUX BASTIDE;0;3.0;X;rue Promis;;33100;BORDEAUX;;1;356;44.839846,-0.553339
0;CENTRE DE FORMATION I.F.2E;0;5.0;R;19 RUE BORIE;;33300;BORDEAUX;03 Chartrons Grand parc;5;120;44.853948,-0.568341
0;CABINET DENTAIRE;0;5.0;W;268 avenue du Maréchal de Lattre de Tassigny;;33200;BORDEAUX;;8;10;44.857162,-0.620481
0;CHU BORDEAUX : INSTITUT DES METIERS DE LA SANTE;0;2.0;R;RUE FRANCISCO FERRER;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;40;1066;44.847998,-0.573582
0;CENTRE DE FORMATION INSERMEDIA - ENTREE B;0;5.0;R;17 rue de Rivière;;33000;BORDEAUX;;11;36;44.853792,-0.588511
0;CABINET DENTAIRE AUMAIN;0;5.0;W;8 rue Sansas;;33000;BORDEAUX;;0;0;44.847248,-0.582503
0;CHU BORDEAUX: ECOLE DE SAGE-FEMMES;0;5.0;R;Place Amélie Raba Léon;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;80;105;44.830385,-0.603262
0;CENTRE DE LOISIRS DES JEUNES DE LA POLICE NATIONALE;1;5.0;L;127 RUE CHARLES TOURNEMIRE;;33300;BORDEAUX;01 le Lac;2;25;44.873383,-0.57091
0;CABINET DENTAIRE BARRE LEMEE DE MONTGRAND;0;5.0;W;103, 105 rue Fieffé;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;5;9;44.822917,-0.564178
0;CHU BORDEAUX:BL OPERATOIRES NEUROCHIRURGIE;0;4.0;U;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;15;3;44.830385,-0.603262
0;CENTRE DE MEDECINE SOCIALE BATIMENT A;0;5.0;W;30 AVENUE CHARLES DE GAULLE;;33200;BORDEAUX;07 08 Caudéran;4;6;44.848855,-0.599313
0;CABINET DENTAIRE BARTALA-MERCANDALLI;0;5.0;W;50 AVENUE ST AMAND;;33200;BORDEAUX;07 08 Caudéran;5;13;44.854332,-0.614319
1;CHU BORDEAUX:CENTRE FRANCOIS XAVIER MICHELET;0;2.0;U;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;702;44.830385,-0.603262
0;CENTRE DE MEDECINE SOCIALE( VOIR W 157 );0;5.0;U;30 AVENUE CHARLES DE GAULLE;;33200;BORDEAUX;07 08 Caudéran;0;0;44.848855,-0.599313
0;CABINET DENTAIRE BEYLOT;0;5.0;W;213, 211 rue Mandron;;33000;BORDEAUX;;4;8;44.856995,-0.586312
0;CHU BORDEAUX:CONSULT NEUROCHIRURGIE-IRM-BATIMENT MARTINOT;0;5.0;U;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;6;12;44.830385,-0.603262
0;CENTRE DE PAIEMENT DE LA S.S.;0;5.0;W;148 COURS DU MEDOC;;33300;BORDEAUX;03 Chartrons Grand parc;63;60;44.861437,-0.570763
0;CABINET DENTAIRE DR DUBOY;0;5.0;W;33 place Gambetta;;33000;BORDEAUX;;0;0;44.841176,-0.581216
0;CHU BORDEAUX:DOS GENERAL;0;;U;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;0;44.830385,-0.603262
0;CENTRE DE PAIEMENT DE LA S.S.;0;5.0;W;232 RUE PELLEPORT;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;0;10;44.820513,-0.568085
0;CABINET DENTAIRE DR LAVERGNE;0;5.0;U;246 COURS BALGUERIE STUTTENBERG;;33300;BORDEAUX;03 Chartrons Grand parc;3;6;44.86257,-0.560723
1;CHU BORDEAUX:HOPITAL SAINT-ANDRE;0;2.0;U;1 RUE JEAN BURGUET;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;147;1292;44.833959,-0.578281
0;CENTRE DE REMISE EN FORME;0;5.0;X;141 AVENUE D ARES;;33200;BORDEAUX;07 08 Caudéran;0;98;44.83677,-0.606091
0;CABINET DENTAIRE DU PAVILLON DE LA MUTUALITE;0;5.0;W;45 rue Vital Carles;;33000;BORDEAUX;;12;23;44.838667,-0.578006
0;CHU BORDEAUX:NEUROCHIRURGIE-HOSPITALISATION;0;4.0;U;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;13;80;44.830385,-0.603262
0;CENTRE DE REMISE EN FORME.;0;5.0;X;130 AVENUE DE LA JALLERE;;33300;BORDEAUX;;5;155;44.895639,-0.558849
0;CABINET DENTAIRE ET DE PSYCHOLOGIE;0;5.0;W;12, rue Sainte Catherine;;33000;BORDEAUX;;3;4;44.841405,-0.574364
0;CHU BORDEAUX:SERVICES GENERAUX;0;5.0;;PLACE AMELIE RABA LEON;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;0;44.830385,-0.603262
0;CENTRE DE SOINS D'OSTEOPATHIE;0;5.0;U;8 bis cours Saint Louis;;33300;BORDEAUX;03 Chartrons Grand parc;6;10;44.85596,-0.571106
0;CABINET DENTAIRE FLONA;0;5.0;W;98 cours du maréchal Juin;;33000;BORDEAUX;;0;0;44.834638,-0.587207
0;CIC SOCIETE BORDELAISE;0;5.0;W;17 COURS DE VERDUN;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;0;16;44.846447,-0.577331
0;CENTRE DEPARTEMENTAL DE LA SANTE;0;5.0;U;ANGLE RUE JULES FERRY/RUE DU MOULIN ROUGE;;33000;BORDEAUX;07 08 Caudéran;31;94;
0;CABINET DENTAIRE GEHIN ROCHE;0;5.0;W;8 place Saint Projet;;33000;BORDEAUX;;0;0;44.838924,-0.574292
0;CIC SOCIETE BORDELAISE AGENCE BANCAIRE;0;5.0;W;21 PLACE GAMBETTA;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;7;12;44.840509,-0.58065
0;CENTRE EUROPEEN DE FORMATION;0;5.0;R;5 RUE FONDAUDEGE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;5;18;44.845614,-0.578512
0;CABINET DENTAIRE GRACIA;0;5.0;W;26 ALLEE DE TOURNY;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;6;7;44.84372,-0.576246
0;CINEMA  COMPLEXE UGC CINECITE (EX ARIEL);0;1.0;L;7 RUE CASTELNAU D'AUROS ET 20 RUE JUDAIQUE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;30;2831;44.841,-0.581832
0;CENTRE JEAN PAUL 2 : BATIMENT A;0;5.0;L;21 RUE BUCHOU;;33800;BORDEAUX;;2;199;44.822082,-0.564994
0;CABINET DENTAIRE PORTE DIJEAUX GAMBETTA;0;5.0;W;89 rue porte Dijeaux;;33000;BORDEAUX;;4;4;44.840791,-0.578813
0;CINEMA BASSINS A FLOT;0;1.0;L;Rue Lucien Faure;;33300;BORDEAUX;;30;2394;44.864943,-0.559972
0;CENTRE JEAN PAUL 2 : BATIMENT B;0;5.0;L;21 RUE BUCHOU;;33800;BORDEAUX;;5;103;44.822082,-0.564994
0;CABINET DENTAIRE RESIDENCE ANNEAU D'OR;0;5.0;U;259, 261 rue d'Ornano;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;2;14;44.832081,-0.596427
0;CINEMA BASSINS A FLOT : COMMERCE 10 - RESTAURANT;0;4.0;N;Rue Lucien Faure;;33300;BORDEAUX;;12;286;44.864943,-0.559972
0;CENTRE MÉDICAL;0;5.0;W;204 cours Saint Louis;;33000;BORDEAUX;;9;32;44.841856,-0.575509
0;CABINET DENTAIRE SALIER;0;5.0;W;7 place Dauphine;;33000;BORDEAUX;;2;5;44.822024,-0.603824
0;CINEMA BASSINS A FLOT : COMMERCE 6;0;5.0;M;Rue Lucien Faure;;33300;BORDEAUX;;4;121;44.864943,-0.559972
0;CENTRE MEDICO PSYCHOLOGIQUE;0;5.0;U;325 AVENUE THIERS;;33000;BORDEAUX;04 la Bastide;17;12;44.860468,-0.609936
0;CABINET DENTAIRE SARTHOU;0;5.0;W;58 boulevard albert Brandenburg;;33000;BORDEAUX;;0;0;44.846272,-0.585113
0;CINEMA BASSINS A FLOT : COMMERCE 8;0;5.0;M;Rue Lucien Faure;;33300;BORDEAUX;;3;126;44.864943,-0.559972
0;CENTRE MEDICO-CHIRURGICAL GALLIEN;0;3.0;W;66 A 70 RUE DU PALAIS GALLIEN;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;39;156;44.844001,-0.581566
0;CABINET DENTAIRE SCM VITAL CARLES;0;5.0;W;26 rue Vital Carles;;33000;BORDEAUX;;5;7;44.840023,-0.578159
0;CINEMA UTOPIA SAINT SIMEON;0;3.0;L;5 PLACE CAMILLE JULLIAN;BP 20044;33024;BORDEAUX;05 Hotel de Ville et Quinconces;9;687;
0;CENTRE MEDICO-SCOLAIRE ( ANCIENNE CRAMA );0;5.0;W;30, 32 AVENUE CHARLES DE GAULLE;;33200;BORDEAUX;07 08 Caudéran;3;10;44.848933,-0.599517
0;CABINET GYNECOLOGIQUE;0;5.0;W;267 avenue THIERS;;33000;BORDEAUX;;1;5;44.849184,-0.594218
0;CIRCUIT INTERRÉGIONAL JEUNES;0;;;Union Saint Bruno Renaud GAU CHER 49 rue Brizard;;33000;BORDEAUX;;0;0;44.838752,-0.591063
0;CENTRE MEDICO-SOCIAL PMI ACHARD;0;5.0;U;211 RUE ACHARD;;33300;BORDEAUX;02 Bacalan;10;40;44.872801,-0.546735
0;CABINET INFIRMIER;0;5.0;W;25 rue Lacanau;;33000;BORDEAUX;;0;0;44.847761,-0.614812
N;CIRQUE AMAR DU 15/07 AU 21/07/2013;N;2.0;CTS;Esplanade des Quinconces;;33000;BORDEAUX;;0;1000;44.845369,-0.575537
0;CENTRE PROXIMA CENTAURI;0;5.0;L;27 RUE FIEFFE;;33000;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;2;40;44.852705,-0.575133
0;CABINET INFIRMIER DE LA VICTOIRE;0;5.0;W;19 COURS ARISTIDE BRIAND;;33000;BORDEAUX;;1;2;44.832022,-0.578257
0;CIRQUE AMAR DU 5 AU 13 JUILLET 2015;0;2.0;CTS;;;33000;BORDEAUX;;0;1000;44.862132,-0.587876
0;CENTRE SOCIAL BORDEAUX NORD;1;5.0;L;58 RUE JOSEPHINE;;33300;BORDEAUX;03 Chartrons Grand parc;0;100;44.860228,-0.562106
0;CABINET INFIRMIER LE PETIT JULIEN;0;5.0;W;46 cours d'Albret;;33000;BORDEAUX;;1;2;44.83693,-0.580968
0;CIRQUE GRUSS DU 16 DECEMBRE 2014 AU 11 FEVRIER 2015;0;1.0;CTS;;;33000;BORDEAUX;;0;1860;44.862132,-0.587876
0;CENTRE SOCIAL ET CULTUREL LE LAC: ATELIER 6-12 ANS;1;5.0;R;156 RUE GABRIEL FRIZEAU;;33300;BORDEAUX;01 le Lac;3;30;44.872529,-0.570658
0;CABINET KINESITHERAPIE;0;5.0;W;14 rue Servandoni;;33000;BORDEAUX;;0;0;44.834957,-0.58128
0;CIRQUE PINDER;0;;CTS;;;33000;BORDEAUX;;0;1200;44.862132,-0.587876
0;CENTRE SOCIAL ET CULTUREL LE LAC: DOS GENERAL;1;5.0;R;RUES DU PETIT MIOT ET 156 RUE GABRIEL FRIZEAU;;33300;BORDEAUX;01 le Lac;0;0;44.872529,-0.570658
0;CABINET KINESITHERAPIE;0;5.0;W;54 COURS DU MEDOC;;33000;BORDEAUX;03 Chartrons Grand parc;19;9;44.84815,-0.575843
0;CIRQUE PINDER 3 AU 15 SEPTEMBRE 2013;0;1.0;CTS;;;33000;BORDEAUX;;50;1950;44.862132,-0.587876
0;CENTRE SOCIAL ET CULTUREL LE LAC: FERME ENFANTINE;1;5.0;R;RUE DU PETIT MIOT;;33300;BORDEAUX;01 le Lac;5;30;44.872329,-0.570182
0;CABINET KINESITHERAPIE ET OSTEOPATHIE;0;5.0;W;24 rue de la course;;33000;BORDEAUX;;0;0;44.851335,-0.575834
0;CIRQUE PINDER DU 2 AU 15 SEPTEMBRE 2014;0;1.0;CTS;;;33000;BORDEAUX;;0;1986;44.862132,-0.587876
0;CENTRE SOCIAL ET CULTUREL RESEAU PAUL BERT;0;5.0;N;2 RUE PAUL BERT;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;19;96;44.836739,-0.574358
0;CABINET MAZEL;0;5.0;W;11 rue Prosper;;33000;BORDEAUX;;2;3;44.833199,-0.580704
0;CITE MONDIALE ASOBO STUDIO;0;5.0;W;23 PARVIS DES CHARTRONS;;33000;BORDEAUX;;3;150;44.850121,-0.570878
0;CENTRE SOCIAL ET FAMILIAL BORDEAUX NORD - LABO MIAM;0;5.0;R;28 rue surson;;33300;BORDEAUX;;2;12;44.858081,-0.562005
0;CABINET MEDECIN PSYCHIATRE;0;5.0;W;2, rue des Benedictines;;33000;BORDEAUX;;0;0;44.830708,-0.578347
0;CITE MONDIALE CAFETERIA DU CIC;0;5.0;N;23 PARVIS DES CHARTRONS;;33000;BORDEAUX;;15;0;44.850121,-0.570878
0;CENTRE TECHNIQUE DE COIFFURE;0;5.0;R;71 COURS ANATOLE FRANCE,FUT 95 RUE BELLEVILLE;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;10;50;44.834536,-0.584536
0;CABINET MEDICAL;0;5.0;W;321 AVENUE D 'ARES;;33200;BORDEAUX;;1;4;44.838598,-0.616989
0;CITÉ MUNICIPALE;0;5.0;W;4 rue Claude Bonnier;;33000;BORDEAUX;;946;199;44.838204,-0.582317
0;CENTURY 21;0;5.0;W;53 avenue Louis Barthou;;33000;BORDEAUX;;8;9;44.851566,-0.61001
0;CABINET MEDICAL;0;5.0;W;23 rue laplacette;;33000;BORDEAUX;;15;6;44.832056,-0.612022
0;CITYVOL VOYAGES;0;5.0;W;;;33000;BORDEAUX;;0;0;44.862132,-0.587876
1;CERCLE MIXTE DE BX:SITE NANSOUTY;0;2.0;O;263 RUE DE BEGLES;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;19;781;44.817875,-0.566233
0;CABINET MEDICAL;0;5.0;W;5 rue Bellus Mareilhac;;33200;BORDEAUX;;1;4;44.852707,-0.616746
0;CJV COIFFURE;0;5.0;M;71 cours ALSACE ET LORRAINE;;33000;BORDEAUX;;0;0;44.837746,-0.572326
0;CERCLE MIXTE GARNISON BX:SITE CURSOL DOS GEN;0;3.0;O;11 RUE DE CURSOL;CS 61142;33082;BORDEAUX;05 Hotel de Ville et Quinconces;18;450;
0;CABINET MEDICAL;0;5.0;W;51 rue du Commandant ARNOULD;;33000;BORDEAUX;;2;8;44.835203,-0.57735
1;CLINIQUE ANOUSTE:BATIMENT NEUF;0;5.0;U;153 RUE DE LA PELOUSE DE DOUET;56 RUE MAITRE JEAN;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;10;19;44.828686,-0.611007
0;CFA - INSTITUT DES METIERS DE L'ARTISANAT DE BORDEAUX LAC;0;3.0;R;rue du Cardinal Richaud;;33000;BORDEAUX;;90;610;44.854378,-0.583872
0;CABINET MEDICAL;0;5.0;W;114-116 AVENUE EMILE COUNORD;;33000;BORDEAUX;03 Chartrons Grand parc;7;40;44.832083,-0.611477
0;CLINIQUE CHIRURGICALE BEL AIR;0;4.0;U;138 AV DE LA REPUBLIQUE;;33200;BORDEAUX;Demande pIéces complémentaires le 17 mars 03;60;58;44.843715,-0.628607
0;CGED;0;3.0;M;rue Francis Garnier;;33300;BORDEAUX;;39;648;44.8731,-0.562998
0;CABINET MEDICAL;0;5.0;W;5 cours du Chapeau Rouge;;33000;BORDEAUX;;2;6;44.842572,-0.571528
0;CLINIQUE ST AUGUSTIN: BATIMENT J PARKING;0;;PS;Impasse Faye;;33200;BORDEAUX;;0;87;44.847234,-0.609773
0;CH.CH.PERRENS : BATIMENT 04 - INSTITUT DE FORMATION EN SOINS INFIRMIERS ET LABO;0;3.0;R;121 RUE DE LA BECHADE;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;55;400;44.823625,-0.600266
0;CABINET MEDICAL;0;5.0;M;71 rue Saint GENES;;33000;BORDEAUX;;2;15;44.828054,-0.579884
0;CLINIQUE ST AUGUSTIN:DOSSIER GENERAL;0;3.0;U;114 avenue d'Arés;;33200;BORDEAUX;;140;336;44.836475,-0.605426
0;CH.CH.PERRENS : BATIMENT 18 -;0;4.0;U;121 RUE DE LA BECHADE;;33000;BORDEAUX;;9;38;44.823625,-0.600266
0;CABINET MEDICAL;0;5.0;W;51 rue de la porte Dijeaux;;33000;BORDEAUX;;0;0;44.840946,-0.576968
0;CLUB SENIOR GELE DE FRANCONY;1;5.0;L;4 RUE LAPORTE;;33200;BORDEAUX;07 08 Caudéran;5;90;44.848525,-0.620956
0;CH.CH.PERRENS : BATIMENT 24 - CAFETERIA;0;5.0;N;121 RUE DE LA BECHADE;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;2;50;44.823625,-0.600266
0;CABINET MEDICAL;0;5.0;W;46, cours Aristide Briand;;33000;BORDEAUX;;3;3;44.831922,-0.577171
0;CLUB SENIOR VILARIS;1;5.0;L;4 RUE VILARIS;;33800;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;2;97;44.826218,-0.564016
0;CH.CH.PERRENS : BATIMENT 31 - CHAPELLE ET SALLE DE REUNIONS;0;5.0;V;121 RUE DE LA BECHADE;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;1;180;44.823625,-0.600266
0;CABINET MEDICAL;0;5.0;W;9 Avenue SAINT AMAND;;33000;BORDEAUX;;0;0;44.82695,-0.594038
0;COFF AQUITAINE;0;5.0;W;30 rue Mably;;33000;BORDEAUX;;2;6;44.844107,-0.57768
0;CH.CH.PERRENS BAT PSYCHOMOTRICITE-ESTHETIQUE-KINESITHERAPIE;0;5.0;W;121 RUE DE LA BECHADE;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;3;6;44.823625,-0.600266
N;CABINET MEDICAL;N;5.0;W;2, rue Larmee;;33000;BORDEAUX;;4;18;44.839189,-0.591494
0;COFILANCE;0;5.0;W;4 AVENUE THIERS;;33100;BORDEAUX;04 la Bastide;6;8;44.840957,-0.559101
0;CH.CH.PERRENS HOP DE JOUR BASTIDE;0;5.0;U;54 RUE DE CHATEAUNEUF;;33100;BORDEAUX;04 la Bastide;10;16;44.84161,-0.551133
0;CABINET MEDICAL;0;5.0;W;18 rue Elisée Reclus;;33000;BORDEAUX;;3;12;44.837293,-0.579974
0;COIFFEUR EURL RAPHAEL;0;5.0;M;22, rue Condillac;;33000;BORDEAUX;;1;4;44.843761,-0.578236
0;CH.CH.PERRENS HOPITAL DE JOUR;0;5.0;U;60 RUE PIERRE;;33000;BORDEAUX;10 St Bruno St Victor Mériadeck;0;15;44.838407,-0.593006
0;CABINET MEDICAL;0;5.0;W;55 AVENUE DE LA REPUBLIQUE;;33200;BORDEAUX;07 08 Caudéran;3;10;44.84224,-0.628313
0;COIFFURE ANNE CALINE SARL;0;5.0;M;99 rue Fondaudège;;33000;BORDEAUX;;1;18;44.847869,-0.581665
0;CH.CH.PERRENS LA CERISAIE;0;5.0;U;50 RUE CROIX DE SEGUEY;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;18;44.851361,-0.589415
0;CABINET MEDICAL;0;5.0;W;40bis rue Bonnefin;;33000;BORDEAUX;;0;0;44.849576,-0.589122
0;COLLEGE ALIENOR D'AQUITAINE SALLE DE SPORT ET LOGEMENTS DE FONCTION;0;5.0;X;PLACE ANDRE MEUNIER;;33000;BORDEAUX;;0;0;44.843627,-0.586603
0;CH.CH.PERRENS LA POMME BLEUE;0;5.0;U;355 CRS DE LA SOMME;;33800;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;0;6;44.815998,-0.572503
0;CABINET MEDICAL;0;5.0;W;182 rue de NAUJAC;;33000;BORDEAUX;;4;7;44.84982,-0.592605
0;COLLEGE BLANQUI: SALLE DE TECHNOLOGIE - FOYER;0;5.0;R;75 RUE CHARLES MARTIN/RUE BLANQUI;;33300;BORDEAUX;;0;0;44.873905,-0.550478
0;CH.CH.PERRENS LE BISTROT;0;5.0;L;6 RUE AUSONE;;33000;BORDEAUX;05 Hotel de Ville et Quinconces;2;30;44.838473,-0.568542
0;CABINET MEDICAL;0;5.0;W;11 allée de Chartres;;33000;BORDEAUX;;0;0;44.847398,-0.571981
0;COLLEGE CASSIGNOL;0;2.0;R;63 rue Laroche;;33000;BORDEAUX;06 St Seurin Fondaudège;70;1193;44.852061,-0.584585
0;CH.CH.PERRENS PC POULMARC'H;0;5.0;W;121 RUE DE LA BECHADE;;33000;BORDEAUX;09 St Augustin Quintin Loucheur Tondu;6;10;44.823625,-0.600266
0;CABINET MEDICAL;0;5.0;W;198 boulevard du president Wilson;;33000;BORDEAUX;;3;8;
0;COLLEGE CASSIGNOL AN:BT B FUTUR COLLEGE BROSSOLETTE (ANNEXE);0;5.0;R;51 RUE DE LA BENATTE;;33000;BORDEAUX;06 St Seurin Fondaudège;0;50;44.844365,-0.593844
1;CH.CH.PERRENS UNITE DE SOINS RELAIS;0;4.0;U;11 RUE DUBOURDIEU;;33000;BORDEAUX;12 Nansouty St Genés Simiot Barrière de Toulouse;10;46;44.837986,-0.572259
0;CABINET MEDICAL;0;5.0;W;36 rue du Grand Maurian;;33000;BORDEAUX;;2;8;44.831222,-0.606176
0;COLLEGE CHEVERUS;0;3.0;R;10 rue de Cheverus;;33000;BORDEAUX;;60;500;44.839253,-0.57579
1;CH.CH.PERRENS: BAT 58;0;3.0;U;121 rue de la BECHADE;;33000;BORDEAUX;;15;356;44.823625,-0.600266
0;CABINET MÉDICAL;0;5.0;W;4 rue Etienne Huyard;;33300;BORDEAUX;;4;15;44.859679,-0.575415
0;COLLEGE LEONARD LENOIR;0;3.0;R;16 RUE LEONARD LENOIR;;33100;BORDEAUX;04 la Bastide;60;293;44.841539,-0.553824
0;CHALLENGES 2017 IN  LAPAROSCOPY AND ROBOTICS;0;1.0;L;Rue Jean Gabriel Domergue;;33300;BORDEAUX;;37;6141;44.872645,-0.571176
0;CABINET MEDICAL;0;5.0;W;18 RUE PIERRE LOTI;;33800;BORDEAUX;13 St Jean Belcier Carle Vernet Albert 1er Sacré C;0;0;44.824595,-0.558599
0;COLLEGE ST ANDRE : GYMNASE;0;2.0;X;rue Cerey;;33200;BORDEAUX;07 08 Caudéran;69;669;44.85423,-0.618486
0;CHAMBRE D'AGRICULTURE DE LA GIRONDE;0;4.0;W;17 COURS XAVIER ARNOZAN;;33000;BORDEAUX;03 Chartrons Grand parc;93;173;44.849053,-0.57179
0;CABINET MEDICAL;0;5.0;U;120, cours de la Somme;;33800;BORDEAUX;;2;8;44.826249,-0.572431
